Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Saudi Arabia,SAU,2010,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Saudi Arabia,SAU,2009,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Saudi Arabia,SAU,2008,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Saudi Arabia,SAU,2007,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Saudi Arabia,SAU,2006,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Saudi Arabia,SAU,2005,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Saudi Arabia,SAU,2004,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Saudi Arabia,SAU,2003,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2022,44.2424242424242,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2021,43.030303030303,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2020,43.030303030303,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2019,41.8181818181818,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2018,41.8181818181818,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2017,41.8181818181818,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2016,42.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2015,42.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2014,43.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2013,42.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2012,42.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2011,22.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2010,22.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2009,22.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2008,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2007,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2006,19.1666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2005,19.1666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2004,19.1666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2003,19.1666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2002,19.1666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2001,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,2000,12.1428571428571,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,1999,12.1428571428571,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,1998,12.1428571428571,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Senegal,SEN,1997,11.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2022,36.5546218487395,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2021,39.2,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2020,38.8,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2019,37.6518218623482,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2018,34.4,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2017,34.4,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2016,34,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2015,34,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2014,34,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2013,33.2,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2012,33.2,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2011,22,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2010,21.6,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2009,21.6,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2008,21.6,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2007,20.4,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Serbia,SRB,2006,12,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2022,22.8571428571429,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2021,22.8571428571429,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2020,24.2424242424242,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2019,21.2121212121212,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2018,21.2121212121212,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2017,21.2121212121212,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2016,21.2121212121212,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2015,43.75,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2014,43.75,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2013,43.75,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2012,43.75,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2011,43.75,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2010,23.5294117647059,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2009,23.5294117647059,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2008,23.5294117647059,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2007,23.5294117647059,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2006,29.4117647058824,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2005,29.4117647058824,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2004,29.4117647058824,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2003,29.4117647058824,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2002,29.4117647058824,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2001,23.5294117647059,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,2000,23.5294117647059,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,1999,23.5294117647059,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,1998,23.5294117647059,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Seychelles,SYC,1997,27.2727272727273,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2022,12.3287671232877,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2021,12.3287671232877,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2020,12.3287671232877,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2019,12.3287671232877,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2018,12.3287671232877,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2017,12.396694214876,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2016,12.396694214876,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2015,12.396694214876,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2014,12.0967741935484,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2013,12.396694214876,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2012,12.396694214876,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2011,12.9032258064516,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2010,13.2231404958678,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2009,13.2231404958678,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2008,13.2231404958678,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2007,13.2231404958678,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2006,14.5161290322581,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2005,14.5161290322581,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2004,14.5161290322581,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2003,14.5161290322581,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2001,8.75,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,2000,8.75,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Sierra Leone,SLE,1999,8.75,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2022,29.126213592233,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2021,29.8076923076923,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2020,29.4736842105263,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2019,23,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2018,23,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2017,23,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2016,23.7623762376238,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2015,23.9130434782609,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2014,25.2525252525253,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2013,24.2424242424242,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2012,24.2424242424242,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2011,22.2222222222222,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2010,23.4042553191489,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2009,23.4042553191489,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2008,24.468085106383,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2007,24.468085106383,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2006,21.1764705882353,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2005,15.9574468085106,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2004,15.9574468085106,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2003,15.9574468085106,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2002,11.7647058823529,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2001,11.7647058823529,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,2000,4.3010752688172,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,1999,4.3010752688172,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,1998,4.76190476190476,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Singapore,SGP,1997,4.76190476190476,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2022,21.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2021,22.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2020,22.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2019,20,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2018,20,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2017,20,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2016,20,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2015,18.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2014,18.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2013,18.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2012,18.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2011,16,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2010,15.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2009,18,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2008,19.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2007,19.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2006,20,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2005,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2004,16.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2003,19.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2002,17.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2001,14,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,2000,14,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,1999,12.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,1998,14.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovak Republic,SVK,1997,14.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2022,40,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2021,26.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2020,27.7777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2019,27.7777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2018,24.4444444444444,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2017,36.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2016,36.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2015,36.6666666666667,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2014,35.5555555555556,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2013,32.2222222222222,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2012,32.2222222222222,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2011,32.2222222222222,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2010,14.4444444444444,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2009,14.4444444444444,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2008,13.3333333333333,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2007,12.2222222222222,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2006,12.2222222222222,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2005,12.2222222222222,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2004,12.2222222222222,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2003,12.2222222222222,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2002,12.2222222222222,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,2001,12.2222222222222,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,1999,7.77777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,1998,7.77777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Slovenia,SVN,1997,7.77777777777778,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2022,8,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2021,8,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2020,6.38297872340426,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2019,4.08163265306122,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2018,2.04081632653061,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2017,2,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2016,2,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2015,2,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2014,2,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2013,2,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2012,2,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2011,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2010,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2009,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2008,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2007,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2006,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2005,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2004,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2003,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2002,0,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,2000,2.04081632653061,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,1999,2.04081632653061,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Solomon Islands,SLB,1998,2.04081632653061,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2022,19.7080291970803,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2021,24.3636363636364,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2020,24.3636363636364,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2019,24.3636363636364,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2018,24.3636363636364,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2017,24.3636363636364,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2015,13.8181818181818,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2014,13.8181818181818,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2013,13.8181818181818,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2012,13.8181818181818,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2011,6.77655677655678,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2010,6.77655677655678,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2009,6.86456400742115,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2008,8.203125,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2007,8.203125,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2006,7.80669144981413,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Somalia,SOM,2005,8,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2022,46.5,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2021,46.5822784810127,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2020,46.75,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2019,46.3476070528967,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2018,42.7480916030534,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2017,41.8367346938776,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2016,42,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2015,42,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2014,41.5,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2013,42.25,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2012,42.25,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2011,42.25,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2010,44.5,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2009,44.5,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2008,33,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2007,33,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2006,32.75,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2005,32.75,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2004,32.7787021630616,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2003,29.8245614035088,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2002,29.8245614035088,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2001,29.8245614035088,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,2000,29.8245614035088,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,1999,30,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,1998,28.75,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Africa,ZAF,1997,25,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Sudan,SSD,2022,32.3636363636364,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Sudan,SSD,2021,32.3636363636364,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Sudan,SSD,2020,28.4595300261097,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Sudan,SSD,2019,28.4595300261097,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Sudan,SSD,2018,28.4595300261097,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Sudan,SSD,2017,28.4595300261097,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Sudan,SSD,2016,28.4595300261097,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Sudan,SSD,2015,26.5060240963855,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Sudan,SSD,2014,26.5060240963855,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Sudan,SSD,2013,26.5060240963855,
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,South Sudan,SSD,2012,26.5060240963855,
